Year,Cars,Male,AgeGroup,City,TotalWeightedTrips,TotalWeightedKilometers,WeightedPersons,WeightedAverageTrips,WeightedAvgPartySizeCar,ShareTrips_Walk,ShareTrips_Bike,ShareTrips_Car,ShareTrips_PT,ShareKM_Walk,ShareKM_Bike,ShareKM_Car,ShareKM_PT
2018,1,0,56-65,1,326706.5381,2993504.055,84746.1815,3.855118099,0.536753973,0.202767296,0.232085866,0.529753938,0.0353929,0.02858364,0.08974,0.807685974,0.073990385
2018,1,0,66+,0,375139.9939,4648800.693,114817.4326,NA,0.648655353,0.268075398,0.097611844,0.616876218,0.017436539,0.028283596,0.018720471,0.834012895,0.118983038
2018,1,0,66+,1,387885.2198,3845867.715,113367.1055,NA,0.605736574,0.234719049,0.093659345,0.628995522,0.042626084,0.031522243,0.023780185,0.837475556,0.107222016
2018,1,1,0-17,0,89589.22011,763483.9374,32493.28177,NA,1.936840639,0.219257911,0.286650508,0.313260752,0.180830829,0.01968067,0.070607828,0.57637821,0.333333293
2018,1,1,0-17,1,184064.1284,1272549.095,59260.01016,NA,2.012106773,0.296016949,0.309641059,0.287424659,0.106917333,0.032254993,0.094404603,0.699301312,0.174039092
2018,1,1,18-30,0,129971.0989,3132019.967,44166.14578,2.942776568,0.649075654,0.115873884,0.048714366,0.753103019,0.082308731,0.004190795,0.031175322,0.91363314,0.051000743
2018,1,1,18-30,1,433717.0755,5882092.085,123653.0552,3.507532222,0.451254209,0.15162023,0.111225289,0.67443134,0.062723142,0.013601729,0.029051951,0.87121795,0.08612837
2018,1,1,31-55,0,397015.8266,8497768.618,109575.8404,3.623205855,0.520757298,0.07905673,0.084685066,0.814834526,0.021423678,0.004772942,0.021944876,0.938138922,0.03514326
2018,1,1,31-55,1,892704.7955,12718245.45,237144.8806,3.764385692,0.627472429,0.195486812,0.158905048,0.61215836,0.03344978,0.017114231,0.038599283,0.907464298,0.036822188
2018,1,1,56-65,0,212386.9655,3942738.47,61290.44354,3.465254177,0.370979281,0.154124097,0.087660448,0.726182156,0.032033299,0.00927567,0.038867085,0.844482464,0.107374781
2018,1,1,56-65,1,292514.2974,3507429.056,81403.4727,3.593388435,0.570299702,0.203077483,0.12662904,0.623137944,0.047155533,0.01738652,0.039293666,0.81536235,0.127957463
2018,1,1,66+,0,367961.7629,5710534.102,117744.7034,NA,0.569416358,0.163202913,0.106992353,0.713824832,0.015979902,0.014535063,0.027144371,0.92839692,0.029923646
2018,1,1,66+,1,393780.6036,3390594.771,120161.247,NA,0.590064713,0.258643542,0.058203116,0.64743371,0.035719632,0.04615853,0.019681905,0.868155286,0.066004279
2018,2,0,0-17,0,216407.4371,2746883.14,69297.63272,NA,1.918524733,0.16088255,0.17283004,0.506863285,0.159424125,0.009218901,0.034151549,0.73437251,0.22225704
2018,2,0,0-17,1,163632.3372,1178816.534,49761.67552,NA,1.802613795,0.268346036,0.264501965,0.353399672,0.113752327,0.043571369,0.077650987,0.725632448,0.153145196
2018,2,0,18-30,0,237974.2072,4269262.633,69575.81491,3.420358173,0.752541383,0.087376671,0.044112629,0.835050256,0.033460444,0.005496192,0.011441387,0.886103302,0.096959119
2018,2,0,18-30,1,167882.7675,2739426.811,48547.319,3.45812644,0.771127317,0.158208042,0.115320246,0.649230733,0.077240979,0.009701257,0.012135136,0.875505324,0.102658283
2018,2,0,31-55,0,901051.3527,13373836.67,220210.4885,4.091773097,0.70066242,0.157645889,0.036585308,0.800547231,0.005221572,0.015106358,0.007622505,0.964759699,0.012511437
2018,2,0,31-55,1,637156.6389,9010022.309,158127.2295,4.029392286,0.715815747,0.172782187,0.056101786,0.762193438,0.008922589,0.015617739,0.011520978,0.947813509,0.025047774
2018,2,0,56-65,0,217561.9484,4003959.477,65192.34996,3.337231263,0.399120893,0.103944236,0.028275649,0.867780115,0,0.011649583,0.006243636,0.982106781,0
2018,2,0,56-65,1,165832.3741,1712599.585,43431.93118,3.818213227,0.435484683,0.202257965,0.041672547,0.748229975,0.007839512,0.02668653,0.028036738,0.915367948,0.029908784
2018,2,0,66+,0,86711.32254,1061884.522,24710.6396,1.953211902,0.507536938,0.211102937,0.047608657,0.736621051,0.004667355,0.026955709,0.006168567,0.956890205,0.009985518
2018,2,0,66+,1,61626.45161,791244.5822,17110.94316,2.37635094,0.592599628,0.232598158,0.05380485,0.688036198,0.025560795,0.019711479,0.009589746,0.939900143,0.030798632
2018,2,1,0-17,0,229237.1925,2590785.353,75924.72176,NA,1.95908516,0.119291083,0.222329213,0.476229615,0.182150089,0.013462957,0.043697454,0.75420639,0.188633199
2018,2,1,0-17,1,145055.681,940072.0111,44065.47116,NA,1.991132187,0.238022287,0.362702231,0.32068032,0.078595162,0.038206725,0.150357888,0.660649983,0.150785404
2018,2,1,18-30,0,236789.5631,7693170.991,75065.13009,3.154454843,0.684379384,0.045495195,0.027696308,0.883302931,0.043505566,0.001308514,0.000884076,0.976683427,0.021123983
2018,2,1,18-30,1,201937.4235,3177960.032,57517.03018,3.510915338,0.633855101,0.137362637,0.107052975,0.706762223,0.048822164,0.009091605,0.026127697,0.842856354,0.121924344
2018,2,1,31-55,0,864915.7181,20166693.3,234100.5705,3.694633108,0.498226479,0.061031687,0.03719769,0.885915605,0.015855017,0.003771092,0.009121795,0.956628153,0.03047896
2018,2,1,31-55,1,574556.2427,13278107.32,160136.6959,3.587911188,0.516641709,0.099450386,0.060791279,0.819693628,0.020064707,0.0058534,0.015721663,0.951676118,0.026748819
2018,2,1,56-65,0,270663.1833,6926639.288,78985.77968,3.42673307,0.291290282,0.102406095,0.06062558,0.836968325,0,0.007062981,0.016547724,0.976389295,0
2018,2,1,56-65,1,134300.8838,2830484.148,43951.30551,3.055674507,0.440982946,0.122944765,0.037340617,0.839714618,0,0.007066319,0.016420308,0.976513373,0
2018,2,1,66+,0,110837.5261,2342186.103,33340.92959,NA,0.522999574,0.183607346,0.077648475,0.738744179,0,0.01336647,0.015451096,0.971182434,0
2018,2,1,66+,1,74047.96278,977492.4008,23493.60041,NA,0.377252567,0.104738695,0.032147731,0.859817075,0.003296499,0.009169609,0.0224696,0.967611632,0.000749159
2019,0,0,0-17,0,7829.544924,55660.88698,2660.610563,0.64562313,1.955979409,0.408292462,0.183978911,0.228156971,0.179571656,0.060030174,0.035909742,0.318515973,0.58554411
2019,0,0,0-17,1,37681.16172,226700.5832,12610.01687,NA,2.505204125,0.429565186,0.318773765,0.099218873,0.152442175,0.066590894,0.098574859,0.689195847,0.1456384
2019,0,0,18-30,0,18761.52139,214454.2247,6113.703615,3.068765281,0.961795856,0.317812701,0.12297165,0.322173193,0.237042456,0.024129153,0.02909271,0.417613717,0.52916442
2019,0,0,18-30,1,449136.6427,4618836.631,135801.8275,3.30729454,1.467503094,0.351066985,0.302844497,0.187444733,0.158643785,0.038132798,0.091793097,0.522254275,0.34781983
2019,0,0,31-55,0,26397.3386,203539.1508,7851.226788,3.362192855,1.28257935,0.509257895,0.226104525,0.146890773,0.117746807,0.071876591,0.083112242,0.511294679,0.333716489
2019,0,0,31-55,1,251092.1054,1757952.541,75184.86423,3.339662949,1.295948314,0.338663197,0.414564942,0.05733154,0.189440321,0.059639703,0.240102475,0.178092285,0.522165537
2019,0,0,56-65,0,13375.90214,105257.6273,4449.266791,3.006316045,1.121366298,0.497936995,0.206193051,0.17142634,0.124443615,0.086544658,0.056760508,0.387849363,0.468845471
2019,0,0,56-65,1,69866.82571,349446.3073,21647.40182,3.22749244,0.63735211,0.446762001,0.328658079,0.049950342,0.174629578,0.129371806,0.229222333,0.109238018,0.532167843
2019,0,0,66+,0,34410.44554,153121.8611,10889.19627,0,1.620658612,0.573825294,0.137371862,0.206788275,0.082014569,0.108220631,0.098537864,0.540819405,0.2524221
2019,0,0,66+,1,153760.06,817233.96,53818.7355,NA,1.251687867,0.466974709,0.236537141,0.146422177,0.150065973,0.110808947,0.108390133,0.349105147,0.431695773
2019,0,1,0-17,0,4827.00883,77796.97073,2167.897276,0.924314506,1.875228621,0.311584997,0.149034541,0.301008114,0.238372349,0.019500547,0.024192619,0.581820633,0.374486201
2019,0,1,0-17,1,37893.37182,138853.1228,12308.4538,0,2.599251921,0.437853391,0.391713777,0.037693739,0.132739093,0.111751521,0.216048746,0.082664112,0.589535622
2019,0,1,18-30,0,21485.29057,366179.9152,7348.753428,2.923664644,0.748168158,0.350139817,0.231875634,0.29898964,0.118994909,0.021075797,0.071344203,0.593074434,0.314505565
2019,0,1,18-30,1,419884.9267,3936193.473,135660.6615,3.095111892,0.969029061,0.281803792,0.375996973,0.143749078,0.198450157,0.0398894,0.137603474,0.350467106,0.472040019
2019,0,1,31-55,0,33090.37593,435862.6717,9989.840853,3.312402712,1.101368632,0.474507305,0.122883996,0.213298617,0.189310081,0.044849865,0.012552499,0.440931192,0.501666443
2019,0,1,31-55,1,259287.0063,2110827.358,84477.05572,3.069318694,1.015977932,0.318129117,0.341400772,0.100648304,0.239821807,0.035577013,0.133887647,0.30190164,0.5286337
2019,0,1,56-65,0,9317.210319,105669.6932,3347.722582,2.783148869,0.913694154,0.405707807,0.162588882,0.274511584,0.157191727,0.043480772,0.04351835,0.576208823,0.336792055
2019,0,1,56-65,1,46991.94884,240911.5887,13874.97913,3.386812218,0.383676093,0.35836239,0.450731087,0.085325072,0.105581451,0.077146466,0.313553884,0.443699593,0.165600057
2019,0,1,66+,0,12200.77357,48026.75204,4404.541419,0.445811076,0.179856448,0.411739724,0.400270831,0.061459778,0.126529668,0.148900352,0.400005584,0.136230456,0.314863608
2019,0,1,66+,1,48255.87765,387050.606,16915.0994,0,0.921325011,0.468508522,0.211016643,0.091287715,0.229187121,0.067952476,0.075218692,0.26305177,0.593777062
2019,1,0,0-17,0,127729.7241,1414928.368,39997.23837,NA,1.879857796,0.202301022,0.187369948,0.450022182,0.160306849,0.017142148,0.026438058,0.698332971,0.258086823
2019,1,0,0-17,1,190095.1855,1181481.795,59481.16829,NA,1.998821397,0.31935229,0.271465786,0.284920824,0.1242611,0.041466248,0.08256703,0.689547734,0.186418988
2019,1,0,18-30,0,120136.9878,1955565.285,35949.15092,3.34185884,0.917623861,0.143150837,0.041240061,0.724226826,0.091382276,0.008432224,0.009610057,0.792540159,0.18941756
2019,1,0,18-30,1,361275.8417,4540063.294,112920.5874,3.19937976,0.947995272,0.257555253,0.170995797,0.465826643,0.105622307,0.025887332,0.03867836,0.713237805,0.222196503
2019,1,0,31-55,0,469044.9453,5928568.282,119014.5708,3.941071604,0.724687906,0.175161107,0.056463529,0.731336221,0.037039142,0.015269493,0.015551147,0.856218081,0.112961279
2019,1,0,31-55,1,818699.3208,9374986.486,230817.6862,3.546952291,0.771647032,0.195146656,0.210942293,0.53731177,0.056599281,0.020500827,0.065916317,0.783686908,0.129895948
2019,1,0,56-65,0,175477.3819,2833479.021,56004.42514,3.133277084,0.387207269,0.135087657,0.086112992,0.755249922,0.023549429,0.01147098,0.010417861,0.948318658,0.029792501
2019,1,0,56-65,1,300232.5046,3394160.255,87322.62171,3.438198472,0.526000374,0.199386258,0.188232456,0.547333178,0.065048107,0.034071087,0.06029347,0.667308913,0.238326531
2019,1,0,66+,0,368147.1391,3662668.008,111011.208,NA,0.540126819,0.208973598,0.08665727,0.686293987,0.018075144,0.025995005,0.024247465,0.898315064,0.051442466
2019,1,0,66+,1,372060.8556,3530371.635,111582.8083,NA,0.561496464,0.250197594,0.093984614,0.598579168,0.057238624,0.031882018,0.018614215,0.842546177,0.10695759
2019,1,1,0-17,0,98479.13487,1150267.785,34255.75756,NA,1.670303351,0.153172749,0.183990026,0.550281178,0.112556047,0.019152777,0.04790819,0.73333136,0.199607673
2019,1,1,0-17,1,170856.0302,1185112.445,54500.17852,NA,1.892275987,0.308882769,0.324049752,0.224612964,0.142454515,0.035182419,0.088756382,0.559289222,0.316771976
2019,1,1,18-30,0,127872.3278,2587916.076,42083.31206,3.038551899,0.67415203,0.145779944,0.046298636,0.735996714,0.071924706,0.009022518,0.022644924,0.887289285,0.081043274
2019,1,1,18-30,1,338651.6682,5356963.465,106871.9684,3.168760465,0.634797792,0.185994473,0.179910682,0.543579468,0.090515377,0.012954776,0.036838646,0.77520158,0.175004998
2019,1,1,31-55,0,382615.7342,9074081.948,109062.4926,3.508224736,0.64199538,0.127348993,0.078887954,0.753111682,0.040651371,0.006559217,0.011487338,0.876285473,0.105667973
2019,1,1,31-55,1,802733.2778,11948804.58,224864.0871,3.569859857,0.54391922,0.163833481,0.157446007,0.632662143,0.046058369,0.015098133,0.046046041,0.871378835,0.06747699
2019,1,1,56-65,0,150002.7556,2284009.16,49140.64833,3.052518855,0.274701991,0.065723283,0.062371764,0.862309586,0.009595367,0.005511081,0.028607503,0.952191864,0.013689552
2019,1,1,56-65,1,302860.9037,4090019.445,87479.63046,3.462073423,0.521192912,0.198594039,0.137941705,0.601725046,0.06173921,0.019593492,0.036659912,0.879023821,0.064722775
2019,1,1,66+,0,354784.3372,5778072.173,113973.476,NA,0.506564855,0.16949094,0.075957033,0.73674355,0.017808477,0.019061542,0.014995036,0.889771166,0.076172257
2019,1,1,66+,1,443903.0664,5629740.13,133220.1861,NA,0.675873974,0.22713479,0.14746326,0.589564022,0.035837928,0.024321649,0.05630532,0.877606126,0.041766905
2019,2,0,0-17,0,223109.3961,3520306.302,73973.65466,NA,1.864157142,0.128487494,0.132188406,0.641815089,0.09750901,0.011081914,0.016340236,0.87879862,0.09377923
2019,2,0,0-17,1,138855.2456,1321412.312,42690.1397,NA,2.159406291,0.18018696,0.378547875,0.38124414,0.060021024,0.018364497,0.077302383,0.825515741,0.078817379
2019,2,0,18-30,0,271837.2746,4306858.716,73823.02583,3.682283022,0.59949142,0.091629374,0.042420419,0.799601513,0.066348694,0.005853745,0.010999813,0.903401524,0.079744918
2019,2,0,18-30,1,195561.3284,3087388.839,55840.24859,3.502157196,0.654296277,0.14333714,0.09759138,0.714236193,0.044835288,0.009929265,0.019158356,0.940148481,0.030763898
2019,2,0,31-55,0,982991.1611,15416668.69,232516.1712,4.227624927,0.632619865,0.138574667,0.03333837,0.821956153,0.00613081,0.013351435,0.010604228,0.958057322,0.017987015
2019,2,0,31-55,1,531954.4784,8377965.162,144430.7132,3.6831119,0.790729549,0.167708044,0.052350315,0.772191915,0.007749725,0.013951002,0.012435376,0.968263069,0.005350553
2019,2,0,56-65,0,245755.0299,4019335.077,68904.76463,3.566589788,0.49101484,0.150431852,0.034617454,0.804251314,0.010699379,0.015313602,0.007483371,0.961520261,0.015682766
2019,2,0,56-65,1,183415.9723,2347637.227,48786.11938,3.759593397,0.413848438,0.230065438,0.096261619,0.631439466,0.042233477,0.022263697,0.058877455,0.754890127,0.163968721
2019,2,0,66+,0,115338.6215,1746998.445,34263.71256,NA,0.475110265,0.179155499,0.060067633,0.750250147,0.010526721,0.011566351,0.004170866,0.96605418,0.018208604
2019,2,0,66+,1,60769.19584,657792.4602,17287.20648,2.352121259,0.580426335,0.208205651,0.066833463,0.713450417,0.011510469,0.027757626,0.011203769,0.92771931,0.033319295
2019,2,1,0-17,0,248095.3772,2847161.279,88643.48836,NA,2.008855914,0.144599836,0.271539474,0.439640691,0.144219998,0.010721111,0.065921014,0.665728225,0.257629649
2019,2,1,0-17,1,140841.2516,1623853.899,46724.11803,NA,1.94150075,0.186627089,0.347510597,0.369947836,0.095914478,0.02156287,0.061661978,0.825925928,0.090849224
2019,2,1,18-30,0,307018.309,7190497.72,95143.07161,3.22691189,0.371311616,0.095807037,0.021511065,0.847695116,0.034986782,0.007420637,0.002667722,0.94035365,0.04955799
2019,2,1,18-30,1,186519.7731,3621796.212,56425.02924,3.305621204,0.727784617,0.145556245,0.0417627,0.740528425,0.07215263,0.011425322,0.005481572,0.867644438,0.115448668
2019,2,1,31-55,0,796375.4851,19732913.8,219075.3267,3.635167396,0.592615771,0.072320755,0.026277748,0.885521503,0.015879993,0.003963553,0.00374943,0.965236009,0.027051008
2019,2,1,31-55,1,547940.4903,11259502.12,145186.351,3.774049601,0.547650561,0.113870062,0.062374838,0.818502208,0.005252892,0.006867176,0.019936768,0.964223628,0.008972428
2019,2,1,56-65,0,274618.3152,7684038.501,88568.08056,3.10064657,0.307177942,0.072784016,0.027393793,0.876150303,0.023671888,0.003795715,0.009462533,0.934862479,0.051879273
2019,2,1,56-65,1,203679.8473,4132174.58,53979.61032,3.773273762,0.481568507,0.130761641,0.035777257,0.823286762,0.01017434,0.011561176,0.004208267,0.976946614,0.007283943
2019,2,1,66+,0,145614.0682,2221764.884,37641.53925,NA,0.387950356,0.057644528,0.027780127,0.905851642,0.008723703,0.008297064,0.007018754,0.969818684,0.014865497
2019,2,1,66+,1,82530.25398,977423.363,24667.71642,NA,0.411412335,0.159145442,0.041858776,0.793943508,0.005052274,0.017736064,0.022491737,0.958471079,0.00130112
2020,0,0,0-17,0,6839.426901,53423.1493,2484.894263,0.084045636,1.894717844,0.461634124,0.135936207,0.228889335,0.173540335,0.063990992,0.016963819,0.276450504,0.642594686
2020,0,0,0-17,1,33481.98633,204302.36,10418.26561,0,2.343847682,0.449175318,0.240723625,0.115194968,0.194906089,0.068841487,0.066042625,0.491225365,0.373890523
2020,0,0,18-30,0,17016.25939,194705.9605,5710.130919,2.980012128,0.884451465,0.439155994,0.071724575,0.245379036,0.243740395,0.041148822,0.02452251,0.288437371,0.645891297
2020,0,0,18-30,1,464355.148,3296194.409,133043.46,3.490251592,1.675321333,0.446485372,0.315962802,0.113659826,0.123891999,0.078396023,0.152952459,0.313483116,0.455168402
2020,0,0,31-55,0,22600.73511,170605.9118,6473.898557,3.491054875,1.302471523,0.542929105,0.220135011,0.160283207,0.076652677,0.07319968,0.109833074,0.569911351,0.247055896
2020,0,0,31-55,1,260311.8596,1543200.293,74563.32571,3.491151408,1.374538979,0.482400525,0.28733284,0.101438776,0.128827859,0.090264074,0.179542125,0.42327314,0.306920661
2020,0,0,56-65,0,12771.93451,96171.50658,4268.482533,2.99214871,0.988890908,0.502438752,0.192527381,0.170750734,0.134283133,0.073683701,0.049101385,0.384790272,0.492424642
2020,0,0,56-65,1,68241.78965,429333.8687,23439.77077,2.91136762,0.643267121,0.456572899,0.309122893,0.045931385,0.188372823,0.110052555,0.158991496,0.121951839,0.60900411
2020,0,0,66+,0,38601.66271,172324.1652,11807.08546,0,1.45113777,0.622045993,0.142714902,0.153337572,0.081901533,0.15205947,0.095600755,0.458641427,0.293698348
2020,0,0,66+,1,136061.7992,428847.7633,45496.24094,NA,1.482894378,0.638401316,0.145079633,0.087456788,0.129062262,0.203763923,0.170564315,0.314235021,0.31143674
2020,0,1,0-17,0,4827.00883,77796.97073,2167.897276,0.924314506,1.875228621,0.311584997,0.149034541,0.301008114,0.238372349,0.019500547,0.024192619,0.581820633,0.374486201
2020,0,1,0-17,1,34250.95008,80985.78971,12060.04375,NA,2.314472381,0.447414885,0.449745956,0.042958801,0.059880358,0.223449895,0.376944444,0.235025378,0.164580283
2020,0,1,18-30,0,18417.36842,312728.892,6521.691432,2.824017145,0.604547334,0.359252018,0.19952043,0.281191276,0.160036275,0.024400871,0.042286415,0.579328603,0.353984111
2020,0,1,18-30,1,378905.425,3150998.948,113402.0883,3.34125615,1.234693512,0.474264855,0.283724382,0.134129574,0.107881189,0.068263118,0.142638519,0.366709651,0.422388712
2020,0,1,31-55,0,34724.20187,366680.6075,9590.449341,3.620706459,1.415464972,0.533221085,0.148057358,0.202849458,0.115872099,0.066939784,0.020693729,0.351138013,0.561228475
2020,0,1,31-55,1,235591.0589,1620569.477,69896.27332,3.370581115,1.097989484,0.522025396,0.306019974,0.059776581,0.112178049,0.090042116,0.192899514,0.416692463,0.300365908
2020,0,1,56-65,0,9381.012163,121874.5378,3397.968797,2.760770543,0.792422763,0.344540532,0.180921629,0.257357661,0.217180177,0.033892069,0.152138359,0.400368664,0.413600908
2020,0,1,56-65,1,47745.83571,248648.9735,13321.59816,3.584092173,0.648331409,0.329879889,0.499943471,0.047381326,0.122795313,0.087934399,0.366834852,0.32971463,0.215516119
2020,0,1,66+,0,15580.34997,79876.66006,5098.089706,0.385162573,1.063959042,0.519369529,0.308319068,0.07955155,0.092759852,0.126795788,0.170212912,0.471500285,0.231491015
2020,0,1,66+,1,55069.81472,249396.4132,18527.70086,NA,1.091480163,0.480890691,0.166756656,0.134400222,0.217952431,0.120468538,0.116612109,0.152798156,0.610121197
2020,1,0,0-17,0,96064.03677,1170087.928,30100.75931,NA,2.173217492,0.277086303,0.221971712,0.393690796,0.107251188,0.023768997,0.036016374,0.852895888,0.087318741
